id,Date,Home,Away,Winner,Score_Home,Score_Away,1st_downs_Home,1st_downs_Away,Passing_1st_downs_Home,Passing_1st_downs_Away,Rushing_1st_downs_Home,Rushing_1st_downs_Away,Penaties_1st_downs_Home,Penaties_1st_downs_Away,3rd_down_made_Home,3rd_down_attempted_Home,3rd_down_made,3rd_down_attempted_Away,4th_down_made_Home,4th_down_attempted_Home,4th_down_made,4th_down_attempted_Away,Total_plays_Home,Total_plays_Away,Total_yards_Home,Total_yards_Away,Total_drives_Home,Total_drives_Away,Passing_yards_Home,Passing_yards_Away,Pass_comp_Home,Pass_thrown_Home,Pass_comp_Away,Pass_thrown_Away,Interceptions,Interceptions_Away,Sacks_Home,Sack_Yards_Lost_Home,Sacks_Away,Sack_Yards_Lost_Away,Rushing_yards_Home,Rushing_yards_Away,Rushing_attempts_Home,Rushing_attempts_Away,Red_zone_made_Home,Red_zone_attempted_Home,Red_zone_made_Away,Red_zone_attempted_Away,Penalties_Home,Penalties_Yards_Lost_Home,Penalties_Away,Penalties_Yards_Lost_Away,Turnovers_Home,Turnovers_Away,Fumbles_lost_Home,Fumbles_lost_Away,Def_Special_TDs_Home,Def_Special_TDs_Away,TOP_seconds_Home,TOP_seconds_Away,
301212020,2010-12-12,Jets,Dolphins,Dolphins,6,10,14,6,10,3,4,2,0,1,6,21,3,15,0,3,0,0,81,56,280,131,15,17,193,30,17,44,5,19,1,0,6,23,5,25,87,101,31,32,0,1,1,2,6,50,5,36,2,3,1,3,0,0,2028,1572,
301212022,2010-12-12,Cardinals,Broncos,Cardinals,43,13,21,20,8,10,9,6,4,4,4,16,3,15,1,1,0,1,72,73,357,288,16,15,146,156,15,38,19,41,0,3,0,0,1,10,211,132,34,31,2,5,1,3,7,62,8,66,1,6,1,3,2,0,1821,1779,
301212024,2010-12-12,Chargers,Chiefs,Chargers,31,0,25,5,14,3,11,2,0,0,11,15,0,11,0,0,1,1,69,41,426,67,9,10,219,19,18,24,9,20,1,0,2,7,4,29,207,48,43,17,4,4,0,0,6,47,2,15,2,0,1,0,0,0,2410,1190,
301212006,2010-12-12,Cowboys,Eagles,Eagles,27,30,22,18,13,8,6,9,3,1,3,11,4,11,1,1,1,1,60,55,349,429,12,13,239,258,24,35,16,26,2,2,1,3,2,12,110,171,24,27,2,3,2,4,5,40,6,59,2,2,0,0,0,0,1929,1671,
301213016,2010-12-13,Vikings,Giants,Giants,3,21,10,21,6,12,2,8,2,1,2,16,3,13,3,3,0,1,61,66,164,395,14,14,103,182,17,35,22,37,1,2,4,23,1,5,61,213,22,28,0,1,2,3,10,71,7,55,1,2,0,0,0,0,1638,1962,
301213034,2010-12-13,Texans,Ravens,Ravens,28,34,28,19,21,13,6,3,1,3,7,18,8,15,4,4,0,0,86,62,489,253,12,13,378,190,31,62,22,33,2,0,2,15,5,45,111,63,22,24,2,3,3,3,8,51,3,15,2,0,0,0,0,3,1907,1878,
301216024,2010-12-16,Chargers,49ers,Chargers,34,7,24,11,15,6,7,3,2,2,7,14,2,12,1,1,0,3,67,50,374,192,11,11,266,131,19,25,19,29,0,1,1,7,6,34,108,61,41,15,2,3,1,2,4,35,5,60,0,1,0,0,0,0,2231,1369,
301219004,2010-12-19,Bengals,Browns,Bengals,19,17,22,14,9,12,12,1,1,1,6,13,2,8,0,1,0,0,68,43,397,278,9,8,209,219,14,23,19,25,0,0,0,0,4,24,188,59,45,14,1,4,0,1,6,55,3,25,0,0,0,0,0,0,2283,1317,
301219006,2010-12-19,Cowboys,Redskins,Cowboys,33,30,25,23,16,18,8,2,1,3,5,13,4,11,0,1,1,1,70,63,434,341,11,12,300,286,25,37,25,43,0,2,2,5,5,36,134,55,31,15,3,7,4,4,9,70,3,25,0,3,0,1,0,0,2121,1479,
301219010,2010-12-19,Titans,Texans,Titans,31,17,19,26,12,20,6,4,1,2,3,11,5,13,2,2,1,3,57,75,359,323,13,11,212,293,14,24,35,54,1,1,3,25,4,32,147,30,30,17,4,5,2,3,12,76,9,66,1,1,0,0,0,0,1651,1847,
301219011,2010-12-19,Colts,Jaguars,Colts,34,24,19,20,12,14,7,4,0,2,5,13,5,13,0,0,2,3,64,61,376,356,11,12,221,289,29,39,24,38,0,1,1,8,1,5,155,67,24,22,1,3,2,3,6,68,6,55,0,2,0,1,1,1,1778,1822,
301219014,2010-12-19,Rams,Chiefs,Chiefs,13,27,14,21,10,10,4,9,0,2,6,17,5,17,0,1,1,2,67,74,224,383,14,14,155,173,21,43,15,29,2,1,3,26,3,11,69,210,21,42,1,2,3,3,9,60,5,40,2,1,0,0,0,0,1696,1904,
301219015,2010-12-19,Dolphins,Bills,Bills,14,17,22,15,17,12,4,3,1,0,4,12,4,12,0,0,1,1,67,55,326,282,11,10,261,211,33,45,16,26,1,1,3,15,2,12,65,71,19,27,2,2,2,3,4,35,5,44,2,1,1,0,0,0,1883,1717,
301219019,2010-12-19,Giants,Eagles,Eagles,31,38,20,19,16,8,3,10,1,1,8,17,4,11,0,0,0,0,72,59,364,418,14,17,264,221,23,39,21,35,1,1,2,25,3,21,100,197,31,21,2,3,3,4,4,35,5,30,2,3,1,2,0,1,2009,1591,
301219027,2010-12-19,Buccaneers,Lions,Lions,20,23,22,26,14,16,5,10,3,0,5,12,6,12,2,2,0,0,64,66,403,433,8,9,227,252,22,33,23,38,0,0,3,25,0,0,176,181,28,28,0,2,2,5,9,65,7,57,0,0,0,0,0,0,1924,1985,
301219029,2010-12-19,Panthers,Cardinals,Panthers,19,12,16,11,6,7,9,3,1,1,4,15,4,15,2,3,1,1,66,53,303,218,12,11,126,175,13,19,17,33,0,1,2,15,3,21,177,43,45,17,1,4,1,3,6,58,4,39,1,2,1,1,0,1,2216,1384,
301219033,2010-12-19,Ravens,Saints,Ravens,30,24,17,21,6,16,8,3,3,2,5,14,5,13,1,1,0,1,62,63,356,269,13,11,148,242,10,20,29,46,0,1,3,24,3,25,208,27,39,14,2,5,3,4,10,68,6,68,0,1,0,0,0,0,1889,1711,
301219026,2010-12-19,Seahawks,Falcons,Falcons,18,34,15,21,5,12,9,6,1,3,4,12,9,19,1,2,2,2,56,73,234,266,12,11,143,168,18,33,20,35,2,1,2,11,1,6,91,98,21,37,2,2,2,4,10,76,4,35,3,1,1,0,0,2,1475,2125,
301219013,2010-12-19,Raiders,Broncos,Raiders,39,23,20,9,8,5,11,3,1,1,2,11,2,12,1,1,0,0,67,51,502,235,14,14,238,129,15,26,8,16,2,0,0,0,2,9,264,106,41,33,3,4,0,1,9,84,10,93,3,1,1,1,0,0,2037,1563,
301219023,2010-12-19,Steelers,Jets,Jets,17,22,25,17,14,8,10,8,1,1,11,17,6,13,0,0,1,1,72,57,378,276,9,9,232,170,23,44,19,29,0,0,3,32,1,0,146,106,25,27,2,3,1,3,3,35,3,19,0,0,0,0,0,1,1878,1722,
301219017,2010-12-19,Patriots,Packers,Patriots,31,27,14,26,9,13,5,9,0,4,4,10,11,19,0,0,0,1,43,80,249,369,9,12,136,226,15,24,24,37,0,1,3,27,5,25,113,143,16,38,2,2,2,5,7,52,2,15,0,2,0,1,2,0,1152,2448,
301220016,2010-12-20,Vikings,Bears,Bears,14,40,16,17,11,9,4,6,1,2,3,11,2,10,0,1,0,1,61,58,273,293,14,14,159,189,20,33,14,24,3,1,4,33,1,5,114,104,24,33,1,3,2,6,6,55,5,72,5,1,2,0,0,1,1710,1890,
301225022,2010-12-25,Cardinals,Cowboys,Cardinals,27,26,10,24,6,10,3,11,1,3,2,11,8,18,1,1,1,1,47,76,271,382,11,13,178,199,11,25,23,37,0,2,1,5,5,27,93,183,21,34,0,0,2,2,6,43,7,49,0,3,0,1,4,0,1315,2285,
301226002,2010-12-26,Bills,Patriots,Patriots,3,34,16,20,12,7,3,12,1,1,3,10,8,17,1,3,0,1,60,69,369,348,12,12,244,131,18,37,15,27,3,0,3,7,1,9,125,217,20,41,0,3,3,5,6,40,6,40,7,0,4,0,0,0,1650,1950,
301226003,2010-12-26,Bears,Jets,Bears,38,34,16,24,8,13,7,11,1,0,3,9,7,14,0,0,0,1,54,68,322,393,15,12,202,269,13,25,24,38,1,1,2,13,0,0,120,124,27,30,1,3,2,4,6,31,3,34,1,2,0,1,0,2,1569,2031,
301226005,2010-12-26,Browns,Ravens,Ravens,10,20,17,15,11,6,6,9,0,0,7,11,7,13,0,0,0,1,56,58,280,258,10,10,178,97,16,30,12,19,3,1,0,0,1,5,102,161,26,38,0,1,1,2,2,20,1,5,4,1,1,0,0,0,1694,1906,
301226012,2010-12-26,Chiefs,Titans,Chiefs,34,14,23,16,13,12,9,1,1,3,9,18,3,12,0,0,0,1,77,56,458,270,13,15,306,213,25,36,14,37,1,2,1,6,3,22,152,57,40,16,2,4,0,0,7,84,9,74,2,2,1,0,2,0,2344,1256,
301226014,2010-12-26,Rams,49ers,Rams,25,17,19,12,11,10,6,2,2,0,4,14,4,16,0,0,1,1,66,59,335,331,14,14,275,246,28,37,17,34,0,1,1,17,4,27,60,85,28,21,2,5,0,1,5,41,8,87,1,2,1,1,0,1,1988,1612,
301226015,2010-12-26,Dolphins,Lions,Lions,27,34,28,14,15,10,11,4,2,0,8,17,4,12,1,1,0,0,83,49,425,275,12,11,271,208,29,44,14,26,2,0,2,7,2,14,154,67,37,21,3,4,1,2,8,63,6,53,3,0,1,0,0,2,2235,1365,
301226030,2010-12-26,Jaguars,Redskins,Redskins,17,20,15,15,11,8,4,5,0,2,7,17,4,15,0,0,1,1,65,64,336,251,15,14,258,172,22,38,19,39,2,1,4,41,1,10,78,79,23,24,1,2,2,4,7,66,5,40,2,1,0,0,0,0,1974,1793,
301226004,2010-12-26,Bengals,Chargers,Bengals,34,20,18,23,13,16,5,4,0,3,8,14,6,13,1,2,0,1,59,63,371,313,12,12,269,249,16,21,27,40,0,1,0,0,1,7,102,64,38,22,4,4,1,3,6,57,1,5,1,2,1,1,0,0,1809,1791,
301226007,2010-12-26,Broncos,Texans,Broncos,24,23,25,21,13,15,10,5,2,1,5,11,1,8,0,0,0,0,63,55,431,401,11,10,305,310,16,29,23,33,1,1,1,3,0,0,126,91,33,22,3,5,2,3,4,27,3,24,1,1,0,0,0,0,1910,1690,
301226013,2010-12-26,Raiders,Colts,Colts,26,31,16,27,12,11,4,10,0,6,4,15,4,11,0,1,0,0,65,69,290,370,15,14,210,179,29,42,16,30,0,2,3,21,0,0,80,191,20,39,1,2,4,6,10,116,4,42,0,2,0,0,1,0,1801,1799,
301226009,2010-12-26,Packers,Giants,Packers,45,17,27,16,19,11,7,3,1,2,6,13,4,12,0,0,1,1,74,55,515,386,14,14,396,296,25,37,17,33,0,4,2,8,1,5,119,90,35,21,5,6,0,0,3,31,5,45,1,6,1,2,0,0,2221,1379,
301226027,2010-12-26,Buccaneers,Seahawks,Buccaneers,38,15,22,10,16,5,6,5,0,0,6,11,5,15,0,0,2,2,56,53,439,174,10,11,231,84,23,28,14,22,0,0,2,21,3,6,208,90,26,28,3,4,2,2,3,22,1,10,0,0,0,0,0,0,1888,1712,
301227001,2010-12-27,Falcons,Saints,Saints,14,17,14,23,8,17,2,6,4,0,3,12,8,17,0,0,0,0,52,74,215,368,12,13,140,296,15,29,35,49,0,2,1,8,1,6,75,72,22,24,1,2,2,2,1,10,8,92,2,2,2,0,2,0,1405,2195,
301228021,2010-12-28,Eagles,Vikings,Vikings,14,24,24,21,15,11,7,8,2,2,4,11,6,13,1,1,0,0,71,59,331,337,12,11,224,176,25,43,17,26,1,0,6,39,2,19,107,161,22,31,2,2,2,3,12,62,5,74,3,1,2,1,0,2,1779,1821,
310102001,2011-01-02,Falcons,Panthers,Falcons,31,10,24,12,14,8,7,3,3,1,4,11,3,13,0,2,0,1,71,56,352,291,13,13,253,154,26,38,19,34,0,1,1,3,3,28,99,137,32,19,3,5,1,2,4,20,10,97,1,2,1,1,1,0,2130,1470,
310102005,2011-01-02,Browns,Steelers,Steelers,9,41,17,24,10,17,6,6,1,1,6,17,8,13,3,3,1,1,64,62,225,418,11,9,182,318,21,43,21,30,3,0,4,28,2,7,43,100,17,30,1,2,4,5,6,46,3,25,3,0,0,0,0,0,1606,1994,
310102008,2011-01-02,Lions,Vikings,Lions,20,13,22,16,16,8,5,7,1,1,9,15,6,14,0,0,0,0,67,59,357,211,10,10,250,137,28,39,20,32,1,1,1,8,3,8,107,74,27,24,2,4,0,1,5,33,4,25,2,1,1,0,0,2,1852,1748,
310102012,2011-01-02,Chiefs,Raiders,Raiders,10,31,17,21,8,9,7,10,2,2,7,18,6,13,0,2,0,1,72,67,201,344,13,12,86,135,13,36,16,26,2,0,7,56,4,25,115,209,29,37,1,3,2,2,5,39,10,77,2,1,0,1,0,2,1592,2008,
310102017,2011-01-02,Patriots,Dolphins,Patriots,38,7,24,16,15,10,7,4,2,2,11,17,4,13,0,2,0,1,74,58,502,250,12,12,321,206,17,29,16,37,0,1,0,0,5,34,181,44,45,16,3,6,0,0,5,72,5,40,1,2,1,1,1,0,2179,1421,
310102018,2011-01-02,Saints,Buccaneers,Buccaneers,13,23,20,18,11,11,6,5,3,2,8,16,3,10,0,0,1,1,66,54,305,317,9,10,199,233,24,41,21,27,1,0,3,13,3,22,106,84,22,24,1,3,2,3,5,45,7,54,3,2,2,2,0,0,1857,1743,
310102020,2011-01-02,Jets,Bills,Jets,38,7,17,6,7,5,10,1,0,0,8,16,4,12,0,0,0,0,66,47,388,162,13,13,112,125,8,15,12,26,1,4,1,7,3,5,276,37,50,18,3,5,0,0,3,25,3,15,1,6,0,2,2,2,2135,1465,
310102033,2011-01-02,Ravens,Bengals,Ravens,13,7,10,20,5,14,4,5,1,1,2,11,7,17,0,0,0,2,50,76,199,395,14,13,101,305,14,19,32,45,1,2,4,24,0,0,98,90,27,31,1,2,1,4,7,45,4,49,2,5,1,3,0,0,1518,2082,
310102007,2011-01-02,Broncos,Chargers,Chargers,28,33,18,20,12,14,6,6,0,0,5,14,7,18,1,3,1,1,68,73,337,447,15,13,191,283,16,36,21,37,2,1,3,14,5,30,146,164,29,31,3,3,1,3,5,45,3,32,2,1,0,0,1,0,1538,2062,
310102009,2011-01-02,Packers,Bears,Packers,10,3,14,13,9,8,3,5,2,0,2,11,5,16,0,0,0,1,53,65,284,227,13,13,224,117,19,28,21,39,1,2,2,5,6,51,60,110,23,20,1,2,0,2,4,30,6,46,2,2,1,0,0,0,1760,1840,
310102011,2011-01-02,Colts,Titans,Colts,23,20,24,17,14,14,5,3,5,0,4,11,6,15,0,0,1,1,67,64,358,341,12,11,257,290,27,41,28,39,0,0,1,7,1,10,101,51,25,24,1,1,1,2,5,25,7,58,1,1,1,1,0,0,1723,1877,
310102021,2011-01-02,Eagles,Cowboys,Cowboys,13,14,14,14,6,5,6,9,2,0,4,16,5,16,0,1,1,2,69,63,244,272,13,12,123,113,18,36,11,27,3,0,5,39,2,14,121,159,28,34,1,3,1,1,4,40,6,45,4,1,1,1,0,2,1850,1750,
310102025,2011-01-02,49ers,Cardinals,49ers,38,7,16,19,11,14,4,5,1,0,2,11,9,20,0,0,0,3,56,81,362,279,14,14,262,201,15,29,30,53,0,2,2,14,6,41,100,78,25,22,2,3,1,3,5,25,8,43,0,2,0,0,2,0,1632,1968,
310102028,2011-01-02,Redskins,Giants,Giants,14,17,20,14,14,9,5,4,1,1,3,12,5,16,0,2,0,0,66,61,385,325,13,14,318,243,26,44,17,29,1,1,2,18,0,0,67,82,20,32,1,3,1,2,4,25,2,24,4,1,3,0,0,0,1660,1940,
310102034,2011-01-02,Texans,Jaguars,Texans,34,17,22,23,9,6,12,15,1,2,5,11,1,10,0,1,3,3,59,62,497,322,12,10,253,124,18,22,12,25,0,1,0,0,2,16,244,198,37,35,2,4,2,3,5,48,2,15,0,2,0,1,0,0,1752,1848,
310102026,2011-01-02,Seahawks,Rams,Seahawks,16,6,19,10,9,8,8,1,2,1,4,15,2,14,0,0,0,1,71,54,333,184,14,13,192,137,22,36,19,36,0,1,0,0,3,18,141,47,35,15,1,4,0,2,7,70,6,46,1,1,1,0,0,0,2085,1515,
310108026,2011-01-08,Seahawks,Saints,Seahawks,41,36,19,32,13,22,4,7,2,3,6,14,6,13,0,0,0,1,61,83,415,474,13,14,265,397,22,35,39,60,1,0,2,7,1,7,150,77,24,22,2,3,4,7,6,39,7,39,1,1,0,1,0,0,1679,1921,
310108011,2011-01-08,Colts,Jets,Jets,16,17,16,23,11,12,5,10,0,1,6,13,8,15,0,0,0,0,54,70,312,353,9,10,219,184,18,26,18,31,0,1,1,6,1,5,93,169,27,38,0,1,2,4,2,10,3,15,0,1,0,0,0,0,1613,1987,
310109012,2011-01-09,Chiefs,Ravens,Ravens,7,30,8,26,2,19,6,4,0,3,1,8,9,17,0,2,1,1,40,78,161,390,10,10,53,248,9,18,25,34,3,0,3,17,4,17,108,142,19,40,0,0,2,5,5,40,2,20,5,2,2,2,0,0,1096,2504,
310109021,2011-01-09,Eagles,Packers,Packers,16,21,18,20,12,13,6,6,0,1,5,13,8,13,1,1,0,0,60,61,352,309,9,10,271,171,20,36,18,27,1,0,3,21,2,9,81,138,21,32,1,3,3,3,7,50,2,15,1,2,0,2,0,0,1680,1920,
310115023,2011-01-15,Steelers,Ravens,Steelers,31,24,21,12,11,8,7,2,3,2,7,14,5,12,1,1,0,1,69,53,263,126,13,13,192,91,19,32,16,30,0,1,6,34,5,34,71,35,31,18,4,5,2,3,9,93,6,74,2,3,2,2,0,2,2068,1532,
310115001,2011-01-15,Falcons,Packers,Packers,21,48,15,28,9,18,2,7,4,3,3,10,8,12,1,2,0,0,48,69,194,442,9,11,149,346,20,29,31,36,2,0,5,37,2,20,45,96,14,31,2,3,4,6,7,32,6,65,4,1,2,1,1,2,1301,2299,
310116003,2011-01-16,Bears,Seahawks,Bears,35,24,21,18,10,14,11,1,0,3,10,18,3,14,1,2,0,0,77,60,437,276,14,13,261,242,15,29,26,46,1,0,3,13,2,16,176,34,45,12,3,3,3,4,8,71,3,20,1,0,0,0,0,0,2230,1370,
310116017,2011-01-16,Patriots,Jets,Jets,21,28,26,14,19,8,6,5,1,1,5,14,6,13,0,2,0,0,78,54,372,314,12,12,259,194,29,45,16,25,1,0,5,40,0,0,113,120,28,29,2,4,4,5,6,44,3,35,1,0,0,0,0,0,2096,1504,
310123003,2011-01-23,Bears,Packers,Packers,14,21,17,23,11,11,5,9,1,3,1,13,2,11,1,2,0,0,64,63,301,356,14,14,218,236,19,38,17,30,3,2,2,15,1,8,83,120,24,32,1,1,2,3,9,89,6,40,3,2,0,0,0,2,1556,2044,
310123023,2011-01-23,Steelers,Jets,Steelers,24,19,23,17,9,12,10,2,4,3,6,11,5,14,0,1,2,3,64,57,287,289,9,9,121,219,10,19,20,33,2,0,2,12,2,14,166,70,43,22,2,3,1,2,4,25,6,50,2,1,0,1,2,0,2081,1519,
310206009,2011-02-06,Packers,Steelers,Packers,31,25,15,19,11,11,4,8,0,0,6,13,7,13,0,0,0,1,55,64,338,387,12,12,288,261,24,39,25,40,0,2,3,16,1,2,50,126,13,23,1,2,3,4,7,67,6,55,0,3,0,1,2,0,1595,2005,
310908009,2011-09-08,Packers,Saints,Packers,42,34,24,27,14,20,10,5,0,2,8,12,9,14,0,0,0,1,64,73,399,477,10,11,296,396,27,35,32,49,0,0,2,16,3,23,103,81,27,21,4,4,1,5,6,48,3,15,0,1,0,1,1,1,1974,1626,
310911003,2011-09-11,Bears,Falcons,Bears,30,12,17,20,11,14,4,3,2,3,6,16,4,13,0,0,0,1,64,66,377,386,12,14,289,276,22,32,31,47,1,1,5,23,5,43,88,110,27,14,1,4,0,2,8,56,9,65,1,3,0,2,2,2,1999,1601,
310911005,2011-09-11,Browns,Bengals,Bengals,17,27,17,17,11,8,5,6,1,3,4,15,7,17,1,2,0,0,68,64,285,294,14,14,202,155,19,40,15,27,1,0,2,11,4,18,83,139,26,33,1,2,1,2,11,72,3,22,1,0,0,0,0,0,1777,1823,
310911012,2011-09-11,Chiefs,Bills,Bills,7,41,13,23,8,13,4,9,1,1,3,13,7,14,0,0,0,0,56,66,213,364,13,14,105,201,22,36,17,26,1,1,2,14,1,7,108,163,18,39,1,2,4,5,1,3,5,30,3,1,2,0,0,0,1378,2222,
310911014,2011-09-11,Rams,Eagles,Eagles,13,31,21,27,11,11,6,12,4,4,2,12,8,13,2,3,0,1,66,67,335,403,10,11,181,167,18,35,14,32,0,0,5,28,3,20,154,236,26,32,0,1,2,4,9,60,8,91,1,1,1,1,0,2,1786,1814,
310911027,2011-09-11,Buccaneers,Lions,Lions,20,27,17,25,15,17,1,6,1,2,6,14,2,11,1,2,1,1,64,68,315,431,12,11,259,305,29,46,24,33,1,1,2,7,0,0,56,126,16,35,1,4,2,4,6,39,8,68,2,1,1,0,2,0,1415,2185,
310911030,2011-09-11,Jaguars,Titans,Jaguars,16,14,20,13,9,11,10,1,1,1,9,18,4,11,0,0,0,0,73,49,323,292,11,11,160,249,17,24,21,34,0,1,2,15,2,14,163,43,47,13,0,1,1,1,5,39,7,60,1,1,1,0,0,0,2378,1222,
310911033,2011-09-11,Ravens,Steelers,Ravens,35,7,17,20,10,15,5,4,2,1,7,16,3,9,0,1,0,1,61,61,385,312,12,13,215,246,17,29,22,41,0,3,1,9,4,34,170,66,31,16,2,5,2,3,7,75,6,53,0,7,0,4,0,0,1951,1649,
310911034,2011-09-11,Texans,Colts,Texans,34,7,26,15,13,10,12,4,1,1,5,11,1,9,0,0,0,1,66,50,384,236,11,12,217,172,17,24,16,31,2,0,1,3,3,25,167,64,41,16,3,6,1,3,4,30,6,60,3,2,1,2,1,0,2204,1396,
310911022,2011-09-11,Cardinals,Panthers,Cardinals,28,21,15,26,10,17,4,7,1,2,5,12,3,11,0,0,0,1,54,68,394,477,12,13,295,403,18,27,24,37,0,1,2,14,4,19,99,74,25,27,1,3,1,2,6,61,10,74,1,1,1,0,1,0,1633,1967,
310911024,2011-09-11,Chargers,Vikings,Chargers,24,17,31,10,21,3,5,7,5,0,6,13,4,11,0,1,0,0,77,43,407,187,11,11,330,28,33,48,7,15,2,1,2,5,2,11,77,159,27,26,3,6,1,2,4,26,9,78,2,1,0,0,0,1,2237,1363,
310911025,2011-09-11,49ers,Seahawks,49ers,33,17,12,18,4,9,4,5,4,4,1,12,5,15,0,0,1,1,52,64,209,219,12,13,124,155,15,20,21,37,0,1,0,0,5,42,85,64,32,22,1,5,1,2,9,102,11,72,0,3,0,2,2,0,1867,1733,
310911028,2011-09-11,Redskins,Giants,Redskins,28,14,21,15,17,10,3,5,1,0,5,15,1,10,1,1,0,1,64,56,332,315,12,13,258,240,21,34,18,32,0,1,4,47,4,28,74,75,26,20,3,4,2,3,3,25,8,63,1,1,1,0,2,0,1956,1644,
310911020,2011-09-11,Jets,Cowboys,Jets,27,24,19,21,18,18,1,3,0,0,6,14,4,12,0,0,0,0,64,66,360,390,12,14,315,326,26,44,23,36,1,1,4,20,4,16,45,64,16,26,1,2,2,4,0,0,7,40,2,3,1,2,1,0,1567,2033,
310912015,2011-09-12,Dolphins,Patriots,Patriots,24,38,25,27,19,20,6,6,0,1,2,14,8,13,4,5,0,0,73,71,488,622,13,12,390,516,30,49,32,48,1,1,4,26,1,1,98,106,20,22,3,6,4,6,8,60,7,50,1,1,0,0,0,0,1893,1707,
310912007,2011-09-12,Broncos,Raiders,Raiders,20,23,25,20,17,7,2,10,6,3,6,13,5,14,0,0,0,0,64,62,310,289,12,14,272,99,24,46,13,22,1,0,5,32,1,6,38,190,13,39,1,3,2,4,10,91,15,131,3,1,2,1,1,0,1645,1955,
310918002,2011-09-18,Bills,Raiders,Bills,38,35,34,26,17,17,12,9,5,0,4,11,8,12,2,2,1,1,71,63,481,454,11,11,258,323,28,46,23,33,1,1,1,6,0,0,223,131,24,30,4,5,4,4,3,26,8,85,1,2,0,1,0,0,1847,1753,
310918008,2011-09-18,Lions,Chiefs,Lions,48,3,23,12,12,6,7,5,4,1,5,15,2,11,2,2,0,0,70,54,411,267,13,14,322,116,24,40,15,23,1,3,0,0,2,17,89,151,30,29,5,6,0,1,4,35,8,70,1,6,0,3,0,0,1944,1656,
310918010,2011-09-18,Titans,Ravens,Titans,26,13,21,15,16,11,3,2,2,2,7,17,3,10,2,2,0,0,71,52,432,229,11,13,358,184,30,42,15,32,1,2,0,0,3,13,74,45,29,17,2,5,0,2,6,70,7,44,1,3,0,1,0,0,2152,1448,
310918011,2011-09-18,Colts,Browns,Browns,19,27,19,18,12,9,6,8,1,1,4,14,8,16,0,0,1,1,66,67,285,303,12,12,176,197,19,38,22,32,1,0,2,15,1,14,109,106,26,34,1,3,2,4,4,21,3,49,2,1,1,1,0,0,1526,2074,
310918016,2011-09-18,Vikings,Buccaneers,Buccaneers,20,24,25,19,12,12,12,6,1,1,5,11,7,12,0,0,0,0,65,52,398,335,9,11,212,230,18,30,22,31,0,1,2,16,2,13,186,105,33,19,2,4,1,3,8,65,6,53,1,1,1,0,0,0,2010,1590,
310918018,2011-09-18,Saints,Bears,Saints,30,13,16,18,11,14,5,2,0,2,8,17,2,12,1,1,0,1,67,63,382,246,13,14,264,186,26,37,19,45,0,0,1,6,6,58,118,60,29,12,2,4,1,1,7,41,6,47,1,1,1,1,0,0,2174,1426,
310918020,2011-09-18,Jets,Jaguars,Jets,32,3,15,11,8,6,5,5,2,0,3,12,3,12,0,0,0,1,57,54,283,203,13,14,182,91,17,24,11,25,2,4,1,0,2,20,101,112,32,27,3,4,0,0,7,60,4,50,2,4,0,0,0,0,2003,1597,
310918023,2011-09-18,Steelers,Seahawks,Steelers,24,0,23,8,16,7,5,1,2,0,8,15,2,12,0,1,1,2,68,47,421,164,10,10,297,133,23,31,20,29,0,0,2,16,5,26,124,31,35,13,2,4,0,0,4,48,6,66,0,0,0,0,0,0,2324,1276,
310918028,2011-09-18,Redskins,Cardinals,Redskins,22,21,28,16,13,10,10,6,5,0,6,17,3,9,1,1,0,0,79,48,455,324,13,11,283,231,25,43,17,30,2,1,1,8,3,20,172,93,35,15,2,7,1,2,3,15,10,97,2,2,0,1,0,0,2310,1290,
310918029,2011-09-18,Panthers,Packers,Packers,23,30,26,16,18,9,6,5,2,2,6,13,5,12,0,1,0,1,71,52,475,419,12,12,404,295,28,46,19,30,3,0,4,28,1,13,71,124,21,21,2,6,1,4,6,50,7,57,4,1,1,1,0,0,1954,1646,
310918025,2011-09-18,49ers,Cowboys,Cowboys,24,27,14,20,10,17,3,3,1,0,8,16,6,14,0,0,1,1,54,66,206,472,12,12,132,427,16,24,26,43,1,2,6,47,1,5,74,45,24,22,2,2,1,3,5,25,8,83,1,2,0,0,0,0,1843,1930,
310918007,2011-09-18,Broncos,Bengals,Broncos,24,22,19,18,8,14,9,2,2,2,5,12,1,11,0,0,0,2,63,63,318,382,13,13,187,310,15,25,27,41,0,0,2,8,2,22,131,72,36,20,1,2,2,4,7,55,7,69,2,0,2,0,0,0,1815,1785,
310918015,2011-09-18,Dolphins,Texans,Texans,13,23,18,19,11,10,5,9,2,0,4,12,5,15,0,1,1,1,60,68,306,345,11,13,153,207,12,30,21,29,1,0,2,17,3,23,153,138,28,36,1,4,1,5,3,20,4,76,2,0,1,0,0,0,1554,2046,
310918017,2011-09-18,Patriots,Chargers,Patriots,35,21,28,29,23,20,4,5,1,4,7,11,10,12,0,1,0,1,67,66,504,470,11,9,410,372,31,40,29,40,0,2,2,13,2,6,94,98,25,24,4,5,2,4,8,80,6,44,0,4,0,2,0,0,1742,1858,
310918001,2011-09-18,Falcons,Eagles,Falcons,35,31,20,27,14,12,5,11,1,4,6,13,5,11,0,0,0,1,61,67,318,447,14,15,180,314,17,28,26,37,2,1,4,15,0,0,138,133,29,30,4,5,3,5,7,57,4,20,2,3,0,2,0,0,1797,1803,
